0,0,0,0,0,0,0,0,0,0,0,0,-8,-5,8,-292,-383,-28,-223,354,-351,343,-12,-179,-1115,1893,-725,-2,1,-52,82,-133,-36,-517,1033,-370,9,-6,-4,-98,-291,1433,-351,-162,186,-51,-712,949,-198,-40,52
"ТВО","№ ВД","1.К-сть одержаних бюлетенів","2.К-сть виборців, внесених до списку","3.К-сть виборців, внесених до витягу для голос. за місцем перебув.","4.К-сть невикор. бюлетенів","5.К-сть виборців, які отримали бюлетені у приміщ.","6.К-сть виборців, які отримали бюлетені за місцем перебув.","7.Загальна к-сть виборців, які отримали бюлетені","8.К-сть бюлетенів, що не підлягають врахуванню","9.К-сть виборців, які взяли участь у голосуванні","10.К-сть бюлетенів, визнаних недійсними","Балашов Геннадій","Безсмертний Роман","Богомолець Ольга","Богословська Інна","Бойко Юрій","Бондар Віктор","Ващенко Олександр","Вілкул Олександр","Габер Микола","Гриценко Анатолій","Данилюк Олександр","Дерев’янко Юрій","Журавльов Василь","Зеленський Володимир","Каплін Сергій","Кармазін Юрій","Кива Ілля","Корнацький Аркадій","Кошулинський Руслан","Кривенко Віктор","Купрій Віталій","Литвиненко Юлія","Ляшко Олег","Мороз Олександр","Наливайченко Валентин","Насіров Роман","Новак Андрій","Носенко Сергій","Петров Володимир","Порошенко Петро","Ригованов Руслан","Скоцик Віталій","Смешко Ігор","Соловйов Олександр","Тарута Сергій","Тимошенко Юлія","Тимошенко Юрій","Шевченко Ігор","Шевченко Олександр","Дата та час протоколу"
32,121681,2184,2147,24,593,1570,21,1591,0,1591,12,5,0,2,2,117,0,1,289,1,73,0,0,0,763,2,0,0,0,10,0,0,0,17,1,2,0,0,1,1,111,0,0,83,0,0,94,1,0,3,"01.04.2019 04:39"
33,121505,2223,2216,59,702,1471,42,1521,8,1521,25,5,1,2,1,142,1,0,253,0,42,0,0,1,776,1,1,0,0,8,0,0,0,22,2,1,1,0,0,0,85,1,0,73,0,3,66,7,0,1,2019-04-01T01:08:00
33,121505,2223,2216,59,702,1471,50,1521,8,1513,17,5,1,2,1,142,1,0,253,0,42,0,0,1,776,1,1,0,0,8,0,0,0,22,2,1,1,0,0,0,85,1,0,73,0,3,66,7,0,1,"04.04.2019 10:10"
36,120369,1422,1400,54,466,903,53,956,0,956,9,0,0,1,1,200,0,100,0,29,0,1,0,428,0,0,2,0,2,0,0,1,62,1,0,0,0,0,0,0,40,0,1,20,0,0,53,3,1,1,2019-03-31T23:03:00
36,120369,1422,1400,54,466,903,53,956,0,956,9,0,0,1,1,200,0,0,100,0,29,0,1,0,428,0,0,2,0,2,0,0,1,62,1,0,0,0,0,0,40,0,1,20,0,0,53,3,1,1,"02.04.2019 17:31"
38,120303,1995,1887,7,901,1091,3,1094,1,1094,8,1,1,0,1,238,1,1,101,1,22,0,1,0,475,2,0,0,0,5,1,1,0,28,0,2,0,1,0,3,106,0,0,42,0,1,44,1,1,5,2019-04-01T14:45:00
38,120303,1995,1887,7,900,1092,3,1095,0,1095,9,1,1,0,1,238,1,1,101,1,22,0,1,0,475,2,0,0,0,5,1,1,0,28,0,2,0,1,0,3,106,0,0,42,0,1,44,1,1,5,"01.04.2019 14:55"
39,120434,1236,1214,16,433,789,14,803,0,803,5,1,0,1,0,130,3,0,43,0,44,0,0,1,325,1,0,0,3,0,0,0,54,0,1,0,0,0,0,74,1,0,45,0,0,65,4,1,1,0,2019-03-31T23:50:00
39,120434,1236,1214,16,433,789,14,803,0,803,5,1,0,1,0,130,3,0,43,0,44,0,0,1,325,1,0,0,0,3,0,0,0,54,0,1,0,0,0,0,74,1,0,45,0,0,65,4,1,1,"31.03.2019 23:50"
40,120199,636,627,45,240,357,39,396,0,396,5,3,0,0,0,27,0,36,0,0,18,0,0,0,188,0,0,0,0,0,0,0,2,36,0,0,1,0,0,2,33,0,0,6,0,0,33,5,1,0,2019-03-31T22:41:00
